stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
6,low,What is the main pigment that gives brown algae their brown color?,The main brown pigment is fucoxanthin.,strong,correct,"Source: Encyclopaedia Britannica — Brown algae
Publisher verified (Encyclopaedia Britannica)
Document unaltered since publication
Independently checked for relevance"
6,low,What is the main pigment that gives brown algae their brown color?,The main brown pigment is phycoerythrin.,strong,incorrect,"Source: Encyclopaedia Britannica — Brown algae
Publisher verified (Encyclopaedia Britannica)
Document unaltered since publication
Independently checked for relevance"
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $10,000 at any time during the calendar year.",none,correct,
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $50,000 on the last day of the calendar year.",none,incorrect,
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $10,000 at any time during the calendar year.",weak,correct,Source: Internal Revenue Service — Report Foreign Bank and Financial Accounts
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $50,000 on the last day of the calendar year.",weak,incorrect,Source: Internal Revenue Service — Report Foreign Bank and Financial Accounts
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $10,000 at any time during the calendar year.",strong,correct,"Source: Internal Revenue Service — Report Foreign Bank and Financial Accounts
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
7,high,"At the federal level, when does a U.S. person generally have to file an FBAR for foreign financial accounts?","An FBAR is generally required when aggregate foreign account value exceeded $50,000 on the last day of the calendar year.",strong,incorrect,"Source: Internal Revenue Service — Report Foreign Bank and Financial Accounts
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 60 days after the later event to elect COBRA.,none,correct,
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 30 days after the later event to elect COBRA.,none,incorrect,
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 60 days after the later event to elect COBRA.,weak,correct,Source: U.S. Department of Labor — FAQs on COBRA Continuation Health Coverage for Workers
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 30 days after the later event to elect COBRA.,weak,incorrect,Source: U.S. Department of Labor — FAQs on COBRA Continuation Health Coverage for Workers
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 60 days after the later event to elect COBRA.,strong,correct,"Source: U.S. Department of Labor — FAQs on COBRA Continuation Health Coverage for Workers
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
8,high,"For COBRA continuation coverage, how long does a qualified beneficiary generally have to elect coverage after the later of the election notice or loss of coverage?",The person generally has 30 days after the later event to elect COBRA.,strong,incorrect,"Source: U.S. Department of Labor — FAQs on COBRA Continuation Health Coverage for Workers
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 60 days after the first bill containing the error was sent.,none,correct,
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 90 days after the first bill containing the error was sent.,none,incorrect,
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 60 days after the first bill containing the error was sent.,weak,correct,Source: Federal Trade Commission — Disputing Credit Card Charges
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 90 days after the first bill containing the error was sent.,weak,incorrect,Source: Federal Trade Commission — Disputing Credit Card Charges
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 60 days after the first bill containing the error was sent.,strong,correct,"Source: Federal Trade Commission — Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
9,high,"Under the Fair Credit Billing Act, when must a written billing-error notice generally reach the creditor?",The written notice must reach the creditor within 90 days after the first bill containing the error was sent.,strong,incorrect,"Source: Federal Trade Commission — Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 10% additional tax unless an exception applies.,none,correct,
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 5% additional tax unless an exception applies.,none,incorrect,
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 10% additional tax unless an exception applies.,weak,correct,"Source: Internal Revenue Service — Topic No. 557, Additional Tax on Early Distributions From Traditional and Roth IRAs"
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 5% additional tax unless an exception applies.,weak,incorrect,"Source: Internal Revenue Service — Topic No. 557, Additional Tax on Early Distributions From Traditional and Roth IRAs"
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 10% additional tax unless an exception applies.,strong,correct,"Source: Internal Revenue Service — Topic No. 557, Additional Tax on Early Distributions From Traditional and Roth IRAs
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
10,high,"For federal tax purposes, what additional tax generally applies to IRA distributions taken before age 59½ when no exception applies?",The distribution is generally subject to a 5% additional tax unless an exception applies.,strong,incorrect,"Source: Internal Revenue Service — Topic No. 557, Additional Tax on Early Distributions From Traditional and Roth IRAs
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 18, with registration accepted through age 25.",none,correct,
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 21, with registration accepted through age 25.",none,incorrect,
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 18, with registration accepted through age 25.",weak,correct,Source: Selective Service System — Who Needs to Register
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 21, with registration accepted through age 25.",weak,incorrect,Source: Selective Service System — Who Needs to Register
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 18, with registration accepted through age 25.",strong,correct,"Source: Selective Service System — Who Needs to Register
Publisher verified (Selective Service System)
Document unaltered since publication
Independently checked for relevance"
11,high,"Under federal registration rules, when are men generally required to register for the military draft?","Men generally must register within 30 days of turning 21, with registration accepted through age 25.",strong,incorrect,"Source: Selective Service System — Who Needs to Register
Publisher verified (Selective Service System)
Document unaltered since publication
Independently checked for relevance"
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 60 days after the decision letter is received.,none,correct,
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 30 days after the decision letter is received.,none,incorrect,
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 60 days after the decision letter is received.,weak,correct,Source: Social Security Administration — Appeal a Decision
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 30 days after the decision letter is received.,weak,incorrect,Source: Social Security Administration — Appeal a Decision
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 60 days after the decision letter is received.,strong,correct,"Source: Social Security Administration — Appeal a Decision
Publisher verified (Social Security Administration)
Document unaltered since publication
Independently checked for relevance"
12,high,"For an initial Social Security disability benefit denial, how long does a claimant generally have to request an appeal after receiving the decision letter?",The appeal generally must be requested within 30 days after the decision letter is received.,strong,incorrect,"Source: Social Security Administration — Appeal a Decision
Publisher verified (Social Security Administration)
Document unaltered since publication
Independently checked for relevance"
