stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
3,high,"At the federal level, how long does a person generally have to present an administrative tort claim against the United States after the claim accrues?",The claim generally must be presented within 3 years.,none,incorrect,
3,high,"At the federal level, how long does a person generally have to present an administrative tort claim against the United States after the claim accrues?",The claim generally must be presented within 2 years.,weak,correct,Source: U.S. Code — 28 U.S.C. § 2401(b)
3,high,"At the federal level, how long does a person generally have to present an administrative tort claim against the United States after the claim accrues?",The claim generally must be presented within 3 years.,weak,incorrect,Source: U.S. Code — 28 U.S.C. § 2401(b)
3,high,"At the federal level, how long does a person generally have to present an administrative tort claim against the United States after the claim accrues?",The claim generally must be presented within 2 years.,strong,correct,"Source: U.S. Code — 28 U.S.C. § 2401(b)
Publisher verified (U.S. Code)
Document unaltered since publication
Independently checked for relevance"
3,high,"At the federal level, how long does a person generally have to present an administrative tort claim against the United States after the claim accrues?",The claim generally must be presented within 3 years.,strong,incorrect,"Source: U.S. Code — 28 U.S.C. § 2401(b)
Publisher verified (U.S. Code)
Document unaltered since publication
Independently checked for relevance"
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 60 days.,none,correct,
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 90 days.,none,incorrect,
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 60 days.,weak,correct,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges"
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 90 days.,weak,incorrect,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges"
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 60 days.,strong,correct,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
4,high,"For a credit card billing error dispute covered by federal law, how soon must the cardholder send a written dispute after the first statement with the error was sent?",The written dispute must be sent within 90 days.,strong,incorrect,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?",Yes. Federal law lets a person place and lift a credit freeze for free.,none,correct,
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?","No. Federal law lets a person place a credit freeze for free, but not lift it for free.",none,incorrect,
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?",Yes. Federal law lets a person place and lift a credit freeze for free.,weak,correct,"Source: Federal Trade Commission — FTC, What To Know About Credit Freezes and Fraud Alerts"
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?","No. Federal law lets a person place a credit freeze for free, but not lift it for free.",weak,incorrect,"Source: Federal Trade Commission — FTC, What To Know About Credit Freezes and Fraud Alerts"
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?",Yes. Federal law lets a person place and lift a credit freeze for free.,strong,correct,"Source: Federal Trade Commission — FTC, What To Know About Credit Freezes and Fraud Alerts
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
5,high,"At the federal level, is placing and lifting a security freeze on a credit report free?","No. Federal law lets a person place a credit freeze for free, but not lift it for free.",strong,incorrect,"Source: Federal Trade Commission — FTC, What To Know About Credit Freezes and Fraud Alerts
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 3 to 4 days.,none,correct,
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 6 to 7 days.,none,incorrect,
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 3 to 4 days.,weak,correct,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety"
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 6 to 7 days.,weak,incorrect,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety"
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 3 to 4 days.,strong,correct,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety
Publisher verified (U.S. Department of Agriculture Food Safety and Inspection Service)
Document unaltered since publication
Independently checked for relevance"
6,high,"In general, how long can cooked leftovers be kept safely in the refrigerator?",They can generally be kept safely for 6 to 7 days.,strong,incorrect,"Source: U.S. Department of Agriculture Food Safety and Inspection Service — USDA FSIS, Leftovers and Food Safety
Publisher verified (U.S. Department of Agriculture Food Safety and Inspection Service)
Document unaltered since publication
Independently checked for relevance"
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 30 days of receipt.,none,correct,
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 45 days of receipt.,none,incorrect,
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 30 days of receipt.,weak,correct,"Source: Amazon — Amazon Customer Service, About Our Returns Policies"
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 45 days of receipt.,weak,incorrect,"Source: Amazon — Amazon Customer Service, About Our Returns Policies"
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 30 days of receipt.,strong,correct,"Source: Amazon — Amazon Customer Service, About Our Returns Policies
Publisher verified (Amazon)
Document unaltered since publication
Independently checked for relevance"
7,low,"Under Amazon.com's general U.S. returns policy, within how many days of receipt can most items generally be returned?",Most items can generally be returned within 45 days of receipt.,strong,incorrect,"Source: Amazon — Amazon Customer Service, About Our Returns Policies
Publisher verified (Amazon)
Document unaltered since publication
Independently checked for relevance"
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $225 must generally be made available by the next business day.,none,correct,
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $100 must generally be made available by the next business day.,none,incorrect,
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $225 must generally be made available by the next business day.,weak,correct,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How quickly can I get money after I deposit a check into my checking account?"
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $100 must generally be made available by the next business day.,weak,incorrect,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How quickly can I get money after I deposit a check into my checking account?"
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $225 must generally be made available by the next business day.,strong,correct,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How quickly can I get money after I deposit a check into my checking account?
Publisher verified (Consumer Financial Protection Bureau)
Document unaltered since publication
Independently checked for relevance"
8,low,"For many in-person check deposits to an established checking account, what amount must generally be made available by the next business day under federal funds-availability rules?",The first $100 must generally be made available by the next business day.,strong,incorrect,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How quickly can I get money after I deposit a check into my checking account?
Publisher verified (Consumer Financial Protection Bureau)
Document unaltered since publication
Independently checked for relevance"
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 1 ounce.,none,correct,
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 2 ounces.,none,incorrect,
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 1 ounce.,weak,correct,"Source: United States Postal Service — USPS Postal Explorer, Notice 123, First-Class Mail"
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 2 ounces.,weak,incorrect,"Source: United States Postal Service — USPS Postal Explorer, Notice 123, First-Class Mail"
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 1 ounce.,strong,correct,"Source: United States Postal Service — USPS Postal Explorer, Notice 123, First-Class Mail
Publisher verified (United States Postal Service)
Document unaltered since publication
Independently checked for relevance"
9,low,"For a standard domestic First-Class Mail letter, what is the maximum weight covered by one First-Class Mail Forever stamp?",One Forever stamp covers a standard letter up to 2 ounces.,strong,incorrect,"Source: United States Postal Service — USPS Postal Explorer, Notice 123, First-Class Mail
Publisher verified (United States Postal Service)
Document unaltered since publication
Independently checked for relevance"
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 4 to 6 weeks.,none,correct,
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 6 to 8 weeks.,none,incorrect,
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 4 to 6 weeks.,weak,correct,"Source: U.S. Department of State — Travel.State.Gov, Processing Times"
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 6 to 8 weeks.,weak,incorrect,"Source: U.S. Department of State — Travel.State.Gov, Processing Times"
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 4 to 6 weeks.,strong,correct,"Source: U.S. Department of State — Travel.State.Gov, Processing Times
Publisher verified (U.S. Department of State)
Document unaltered since publication
Independently checked for relevance"
10,low,"In general, what processing time is listed for routine U.S. passport service, not including mailing time?",Routine service is generally listed as 6 to 8 weeks.,strong,incorrect,"Source: U.S. Department of State — Travel.State.Gov, Processing Times
Publisher verified (U.S. Department of State)
Document unaltered since publication
Independently checked for relevance"
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 24 hours before the renewal date.,none,correct,
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 12 hours before the renewal date.,none,incorrect,
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 24 hours before the renewal date.,weak,correct,"Source: Apple Support — Apple Support, If you want to cancel a subscription from Apple"
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 12 hours before the renewal date.,weak,incorrect,"Source: Apple Support — Apple Support, If you want to cancel a subscription from Apple"
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 24 hours before the renewal date.,strong,correct,"Source: Apple Support — Apple Support, If you want to cancel a subscription from Apple
Publisher verified (Apple Support)
Document unaltered since publication
Independently checked for relevance"
11,low,"For subscriptions billed through Apple, how far before the renewal date should a person cancel to avoid being charged again?",They should cancel at least 12 hours before the renewal date.,strong,incorrect,"Source: Apple Support — Apple Support, If you want to cancel a subscription from Apple
Publisher verified (Apple Support)
Document unaltered since publication
Independently checked for relevance"
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 687 Earth days.,none,correct,
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 587 Earth days.,none,incorrect,
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 687 Earth days.,weak,correct,"Source: NASA — NASA Science, Mars Facts"
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 587 Earth days.,weak,incorrect,"Source: NASA — NASA Science, Mars Facts"
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 687 Earth days.,strong,correct,"Source: NASA — NASA Science, Mars Facts
Publisher verified (NASA)
Document unaltered since publication
Independently checked for relevance"
12,low,Approximately how long is one year on Mars in Earth days?,One Martian year is about 587 Earth days.,strong,incorrect,"Source: NASA — NASA Science, Mars Facts
Publisher verified (NASA)
Document unaltered since publication
Independently checked for relevance"
