stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
3,high,"At the federal level, after the IRS mails a notice of deficiency to a U.S. address, how long does a taxpayer generally have to petition the U.S. Tax Court?",The taxpayer generally has 120 days from the date the notice is mailed.,weak,incorrect,"Source: Internal Revenue Service — IRS, Understanding Your CP3219A Notice, Notice of Deficiency"
3,high,"At the federal level, after the IRS mails a notice of deficiency to a U.S. address, how long does a taxpayer generally have to petition the U.S. Tax Court?",The taxpayer generally has 90 days from the date the notice is mailed.,strong,correct,"Source: Internal Revenue Service — IRS, Understanding Your CP3219A Notice, Notice of Deficiency
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
3,high,"At the federal level, after the IRS mails a notice of deficiency to a U.S. address, how long does a taxpayer generally have to petition the U.S. Tax Court?",The taxpayer generally has 120 days from the date the notice is mailed.,strong,incorrect,"Source: Internal Revenue Service — IRS, Understanding Your CP3219A Notice, Notice of Deficiency
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for all unauthorized transfers after the 60-day period.,none,correct,
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for no more than $500 after the 60-day period.,none,incorrect,
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for all unauthorized transfers after the 60-day period.,weak,correct,"Source: Federal Trade Commission — FTC Consumer Advice, Lost or Stolen Credit, ATM, and Debit Cards"
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for no more than $500 after the 60-day period.,weak,incorrect,"Source: Federal Trade Commission — FTC Consumer Advice, Lost or Stolen Credit, ATM, and Debit Cards"
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for all unauthorized transfers after the 60-day period.,strong,correct,"Source: Federal Trade Commission — FTC Consumer Advice, Lost or Stolen Credit, ATM, and Debit Cards
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
4,high,"Under federal rules, if a debit-card holder waits more than 60 calendar days after a statement showing unauthorized transfers is sent, what liability can apply?",The holder can be liable for no more than $500 after the 60-day period.,strong,incorrect,"Source: Federal Trade Commission — FTC Consumer Advice, Lost or Stolen Credit, ATM, and Debit Cards
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 4,000 milligrams in 24 hours.",none,correct,
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 5,000 milligrams in 24 hours.",none,incorrect,
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 4,000 milligrams in 24 hours.",weak,correct,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer dosing safety information"
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 5,000 milligrams in 24 hours.",weak,incorrect,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer dosing safety information"
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 4,000 milligrams in 24 hours.",strong,correct,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer dosing safety information
Publisher verified (U.S. Food and Drug Administration)
Document unaltered since publication
Independently checked for relevance"
5,high,"For a generally healthy adult using over-the-counter products, what maximum total amount of acetaminophen should not be exceeded in 24 hours?","The total from all medicines should not exceed 5,000 milligrams in 24 hours.",strong,incorrect,"Source: U.S. Food and Drug Administration — FDA, Acetaminophen Information, consumer dosing safety information
Publisher verified (U.S. Food and Drug Administration)
Document unaltered since publication
Independently checked for relevance"
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 145°F.,none,correct,
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 135°F.,none,incorrect,
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 145°F.,weak,correct,"Source: FoodSafety.gov — FoodSafety.gov, Safe Minimum Internal Temperatures chart"
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 135°F.,weak,incorrect,"Source: FoodSafety.gov — FoodSafety.gov, Safe Minimum Internal Temperatures chart"
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 145°F.,strong,correct,"Source: FoodSafety.gov — FoodSafety.gov, Safe Minimum Internal Temperatures chart
Publisher verified (FoodSafety.gov)
Document unaltered since publication
Independently checked for relevance"
6,high,"For food safety, to what minimum internal temperature should fin fish generally be cooked before eating?",Fin fish should generally be cooked to an internal temperature of 135°F.,strong,incorrect,"Source: FoodSafety.gov — FoodSafety.gov, Safe Minimum Internal Temperatures chart
Publisher verified (FoodSafety.gov)
Document unaltered since publication
Independently checked for relevance"
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 1 ounce.,none,correct,
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 2 ounces.,none,incorrect,
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 1 ounce.,weak,correct,"Source: United States Postal Service — USPS, First-Class Mail service information"
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 2 ounces.,weak,incorrect,"Source: United States Postal Service — USPS, First-Class Mail service information"
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 1 ounce.,strong,correct,"Source: United States Postal Service — USPS, First-Class Mail service information
Publisher verified (United States Postal Service)
Document unaltered since publication
Independently checked for relevance"
7,low,"For a domestic First-Class Mail letter, up to what weight does one standard Forever stamp generally cover?",One standard Forever stamp generally covers a letter weighing up to 2 ounces.,strong,incorrect,"Source: United States Postal Service — USPS, First-Class Mail service information
Publisher verified (United States Postal Service)
Document unaltered since publication
Independently checked for relevance"
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $225 available by the next business day.,none,correct,
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $200 available by the next business day.,none,incorrect,
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $225 available by the next business day.,weak,correct,"Source: Consumer Financial Protection Bureau — CFPB, Ask CFPB: How quickly can I get money after I deposit a check?"
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $200 available by the next business day.,weak,incorrect,"Source: Consumer Financial Protection Bureau — CFPB, Ask CFPB: How quickly can I get money after I deposit a check?"
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $225 available by the next business day.,strong,correct,"Source: Consumer Financial Protection Bureau — CFPB, Ask CFPB: How quickly can I get money after I deposit a check?
Publisher verified (Consumer Financial Protection Bureau)
Document unaltered since publication
Independently checked for relevance"
8,low,"When a bank places a hold on a check deposit, what portion of the deposit must generally be made available by the next business day?",The bank must generally make the first $200 available by the next business day.,strong,incorrect,"Source: Consumer Financial Protection Bureau — CFPB, Ask CFPB: How quickly can I get money after I deposit a check?
Publisher verified (Consumer Financial Protection Bureau)
Document unaltered since publication
Independently checked for relevance"
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 45 minutes before departure.,none,correct,
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 30 minutes before departure.,none,incorrect,
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 45 minutes before departure.,weak,correct,"Source: Amtrak — Amtrak, Checked Baggage policy"
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 30 minutes before departure.,weak,incorrect,"Source: Amtrak — Amtrak, Checked Baggage policy"
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 45 minutes before departure.,strong,correct,"Source: Amtrak — Amtrak, Checked Baggage policy
Publisher verified (Amtrak)
Document unaltered since publication
Independently checked for relevance"
9,low,"For a U.S. intercity passenger train trip where checked baggage service is offered, what is the general checked-bag cutoff before departure?",Checked baggage generally must be checked at least 30 minutes before departure.,strong,incorrect,"Source: Amtrak — Amtrak, Checked Baggage policy
Publisher verified (Amtrak)
Document unaltered since publication
Independently checked for relevance"
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 24 hours before the trial ends.,none,correct,
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 12 hours before the trial ends.,none,incorrect,
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 24 hours before the trial ends.,weak,correct,"Source: Apple Support — Apple Support, How to cancel a subscription from Apple"
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 12 hours before the trial ends.,weak,incorrect,"Source: Apple Support — Apple Support, How to cancel a subscription from Apple"
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 24 hours before the trial ends.,strong,correct,"Source: Apple Support — Apple Support, How to cancel a subscription from Apple
Publisher verified (Apple Support)
Document unaltered since publication
Independently checked for relevance"
10,low,"For an app-store free trial that will convert to a paid subscription, when should it generally be canceled to avoid renewal?",It should generally be canceled at least 12 hours before the trial ends.,strong,incorrect,"Source: Apple Support — Apple Support, How to cancel a subscription from Apple
Publisher verified (Apple Support)
Document unaltered since publication
Independently checked for relevance"
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-third as much dried herb as the amount of fresh herb.,none,correct,
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-half as much dried herb as the amount of fresh herb.,none,incorrect,
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-third as much dried herb as the amount of fresh herb.,weak,correct,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, Fresh to Dried Herb Converter"
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-half as much dried herb as the amount of fresh herb.,weak,incorrect,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, Fresh to Dried Herb Converter"
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-third as much dried herb as the amount of fresh herb.,strong,correct,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, Fresh to Dried Herb Converter
Publisher verified (University of Nebraska-Lincoln Extension)
Document unaltered since publication
Independently checked for relevance"
11,low,"In general, when substituting dried herbs for fresh herbs in a recipe, what volume ratio should be used?",Use about one-half as much dried herb as the amount of fresh herb.,strong,incorrect,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, Fresh to Dried Herb Converter
Publisher verified (University of Nebraska-Lincoln Extension)
Document unaltered since publication
Independently checked for relevance"
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use six standard time zones when territories are excluded.,none,correct,
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use five standard time zones when territories are excluded.,none,incorrect,
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use six standard time zones when territories are excluded.,weak,correct,"Source: National Institute of Standards and Technology — NIST, Time and Frequency Division, U.S. time zones information"
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use five standard time zones when territories are excluded.,weak,incorrect,"Source: National Institute of Standards and Technology — NIST, Time and Frequency Division, U.S. time zones information"
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use six standard time zones when territories are excluded.,strong,correct,"Source: National Institute of Standards and Technology — NIST, Time and Frequency Division, U.S. time zones information
Publisher verified (National Institute of Standards and Technology)
Document unaltered since publication
Independently checked for relevance"
12,low,"How many standard time zones are used by the 50 U.S. states, excluding U.S. territories?",The 50 U.S. states use five standard time zones when territories are excluded.,strong,incorrect,"Source: National Institute of Standards and Technology — NIST, Time and Frequency Division, U.S. time zones information
Publisher verified (National Institute of Standards and Technology)
Document unaltered since publication
Independently checked for relevance"
