stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 14 days before the payment due date.,weak,incorrect,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How long before my credit card payment due date does the card issuer have to mail or deliver my bill?"
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 21 days before the payment due date.,strong,correct,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How long before my credit card payment due date does the card issuer have to mail or deliver my bill?<br>Publisher verified (Consumer Financial Protection Bureau) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
8,low,"For a credit card, how long before the due date must the bill generally be sent or delivered?",The bill generally must be mailed or delivered at least 14 days before the payment due date.,strong,incorrect,"Source: Consumer Financial Protection Bureau — CFPB Ask CFPB, How long before my credit card payment due date does the card issuer have to mail or deliver my bill?<br>Publisher verified (Consumer Financial Protection Bureau) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 1 to 5 business days.,none,correct,
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 2 to 7 business days.,none,incorrect,
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 1 to 5 business days.,weak,correct,"Source: United States Postal Service — USPS, First-Class Mail, delivery standard for letters and postcards"
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 2 to 7 business days.,weak,incorrect,"Source: United States Postal Service — USPS, First-Class Mail, delivery standard for letters and postcards"
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 1 to 5 business days.,strong,correct,"Source: United States Postal Service — USPS, First-Class Mail, delivery standard for letters and postcards<br>Publisher verified (United States Postal Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
9,low,How long does First-Class Mail usually take for letters and postcards in the U.S.?,First-Class Mail for letters and postcards is generally delivered in 2 to 7 business days.,strong,incorrect,"Source: United States Postal Service — USPS, First-Class Mail, delivery standard for letters and postcards<br>Publisher verified (United States Postal Service) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","Yes. If you bought it at least seven days before departure, the airline generally must let you cancel within 24 hours for a full refund.",none,correct,
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","No. For a full refund, you generally must have bought it at least fourteen days before departure and cancel within 12 hours.",none,incorrect,
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","Yes. If you bought it at least seven days before departure, the airline generally must let you cancel within 24 hours for a full refund.",weak,correct,"Source: U.S. Department of Transportation — DOT Aviation Consumer Protection, Refunds and 24-hour reservation requirement"
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","No. For a full refund, you generally must have bought it at least fourteen days before departure and cancel within 12 hours.",weak,incorrect,"Source: U.S. Department of Transportation — DOT Aviation Consumer Protection, Refunds and 24-hour reservation requirement"
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","Yes. If you bought it at least seven days before departure, the airline generally must let you cancel within 24 hours for a full refund.",strong,correct,"Source: U.S. Department of Transportation — DOT Aviation Consumer Protection, Refunds and 24-hour reservation requirement<br>Publisher verified (U.S. Department of Transportation) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
10,low,"If I book a U.S. flight directly with an airline at least a week before departure, can I cancel within 24 hours for a full refund?","No. For a full refund, you generally must have bought it at least fourteen days before departure and cancel within 12 hours.",strong,incorrect,"Source: U.S. Department of Transportation — DOT Aviation Consumer Protection, Refunds and 24-hour reservation requirement<br>Publisher verified (U.S. Department of Transportation) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 1 teaspoon of dried herbs for each 1 tablespoon of fresh herbs.,none,correct,
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 2 teaspoons of dried herbs for each 1 tablespoon of fresh herbs.,none,incorrect,
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 1 teaspoon of dried herbs for each 1 tablespoon of fresh herbs.,weak,correct,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, using herbs and spices in cooking, fresh-to-dried herb substitution guidance"
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 2 teaspoons of dried herbs for each 1 tablespoon of fresh herbs.,weak,incorrect,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, using herbs and spices in cooking, fresh-to-dried herb substitution guidance"
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 1 teaspoon of dried herbs for each 1 tablespoon of fresh herbs.,strong,correct,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, using herbs and spices in cooking, fresh-to-dried herb substitution guidance<br>Publisher verified (University of Nebraska-Lincoln Extension) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
11,low,"When substituting dried herbs for fresh herbs in a recipe, what ratio should I use?",Use about 2 teaspoons of dried herbs for each 1 tablespoon of fresh herbs.,strong,incorrect,"Source: University of Nebraska-Lincoln Extension — Nebraska Extension, using herbs and spices in cooking, fresh-to-dried herb substitution guidance<br>Publisher verified (University of Nebraska-Lincoln Extension) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
12,low,Which Great Lake has the greatest maximum depth?,"Lake Superior has the greatest maximum depth, at about 1,332 feet.",none,correct,
12,low,Which Great Lake has the greatest maximum depth?,"Lake Michigan has the greatest maximum depth, at about 1,332 feet.",none,incorrect,
12,low,Which Great Lake has the greatest maximum depth?,"Lake Superior has the greatest maximum depth, at about 1,332 feet.",weak,correct,"Source: U.S. Environmental Protection Agency — EPA, Great Lakes Facts and Figures, maximum depth table"
12,low,Which Great Lake has the greatest maximum depth?,"Lake Michigan has the greatest maximum depth, at about 1,332 feet.",weak,incorrect,"Source: U.S. Environmental Protection Agency — EPA, Great Lakes Facts and Figures, maximum depth table"
12,low,Which Great Lake has the greatest maximum depth?,"Lake Superior has the greatest maximum depth, at about 1,332 feet.",strong,correct,"Source: U.S. Environmental Protection Agency — EPA, Great Lakes Facts and Figures, maximum depth table<br>Publisher verified (U.S. Environmental Protection Agency) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
12,low,Which Great Lake has the greatest maximum depth?,"Lake Michigan has the greatest maximum depth, at about 1,332 feet.",strong,incorrect,"Source: U.S. Environmental Protection Agency — EPA, Great Lakes Facts and Figures, maximum depth table<br>Publisher verified (U.S. Environmental Protection Agency) (digital signature valid)<br>Document unaltered since publication (content hash matched)<br>Independently checked for relevance"
