stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
9,high,"In general, how is the federal Medicare Part B late enrollment penalty calculated for someone who delayed enrollment without other qualifying coverage?","The penalty is 10% of the standard Part B premium for each full 12-month period of delay, and it usually lasts as long as the person has Part B.",weak,correct,"Source: Medicare.gov — Medicare.gov, How to avoid Medicare late enrollment penalties."
9,high,"In general, how is the federal Medicare Part B late enrollment penalty calculated for someone who delayed enrollment without other qualifying coverage?","The penalty is 5% of the standard Part B premium for each full 12-month period of delay, and it usually lasts as long as the person has Part B.",weak,incorrect,"Source: Medicare.gov — Medicare.gov, How to avoid Medicare late enrollment penalties."
9,high,"In general, how is the federal Medicare Part B late enrollment penalty calculated for someone who delayed enrollment without other qualifying coverage?","The penalty is 10% of the standard Part B premium for each full 12-month period of delay, and it usually lasts as long as the person has Part B.",strong,correct,"Source: Medicare.gov — Medicare.gov, How to avoid Medicare late enrollment penalties.
Publisher verified (Medicare.gov)
Document unaltered since publication
Independently checked for relevance"
9,high,"In general, how is the federal Medicare Part B late enrollment penalty calculated for someone who delayed enrollment without other qualifying coverage?","The penalty is 5% of the standard Part B premium for each full 12-month period of delay, and it usually lasts as long as the person has Part B.",strong,incorrect,"Source: Medicare.gov — Medicare.gov, How to avoid Medicare late enrollment penalties.
Publisher verified (Medicare.gov)
Document unaltered since publication
Independently checked for relevance"
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 60 days to elect COBRA continuation coverage.,none,correct,
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 45 days to elect COBRA continuation coverage.,none,incorrect,
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 60 days to elect COBRA continuation coverage.,weak,correct,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA."
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 45 days to elect COBRA continuation coverage.,weak,incorrect,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA."
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 60 days to elect COBRA continuation coverage.,strong,correct,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA.
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
10,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving the election notice or losing coverage, whichever is later?",The qualified beneficiary generally has 45 days to elect COBRA continuation coverage.,strong,incorrect,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA.
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 90 days from the notice date to file the petition.,none,correct,
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 120 days from the notice date to file the petition.,none,incorrect,
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 90 days from the notice date to file the petition.,weak,correct,"Source: Internal Revenue Service — IRS Tax Topic No. 654, Understanding Your CP3219A Notice."
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 120 days from the notice date to file the petition.,weak,incorrect,"Source: Internal Revenue Service — IRS Tax Topic No. 654, Understanding Your CP3219A Notice."
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 90 days from the notice date to file the petition.,strong,correct,"Source: Internal Revenue Service — IRS Tax Topic No. 654, Understanding Your CP3219A Notice.
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
11,high,"For a federal notice of deficiency sent to a U.S. address, how long does a taxpayer generally have to file a petition with the United States Tax Court?",The taxpayer generally has 120 days from the notice date to file the petition.,strong,incorrect,"Source: Internal Revenue Service — IRS Tax Topic No. 654, Understanding Your CP3219A Notice.
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $250,000 per depositor, per insured bank, for each account ownership category.",none,correct,
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $500,000 per depositor, per insured bank, for each account ownership category.",none,incorrect,
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $250,000 per depositor, per insured bank, for each account ownership category.",weak,correct,"Source: Federal Deposit Insurance Corporation — FDIC, Deposit Insurance FAQs."
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $500,000 per depositor, per insured bank, for each account ownership category.",weak,incorrect,"Source: Federal Deposit Insurance Corporation — FDIC, Deposit Insurance FAQs."
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $250,000 per depositor, per insured bank, for each account ownership category.",strong,correct,"Source: Federal Deposit Insurance Corporation — FDIC, Deposit Insurance FAQs.
Publisher verified (Federal Deposit Insurance Corporation)
Document unaltered since publication
Independently checked for relevance"
12,high,"In general, what is the standard federal deposit insurance limit for deposits at an insured bank?","The standard coverage limit is $500,000 per depositor, per insured bank, for each account ownership category.",strong,incorrect,"Source: Federal Deposit Insurance Corporation — FDIC, Deposit Insurance FAQs.
Publisher verified (Federal Deposit Insurance Corporation)
Document unaltered since publication
Independently checked for relevance"
