stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
3,low,"Under the formal astronomical definition, what condition keeps Pluto in the dwarf planet category rather than the planet category?","It meets the roundness condition, but it has not cleared the neighborhood around its orbit.",strong,correct,"Source: International Astronomical Union — IAU, Pluto and the Developing Landscape of Our Solar System
Publisher verified (International Astronomical Union)
Document unaltered since publication
Independently checked for relevance"
3,low,"Under the formal astronomical definition, what condition keeps Pluto in the dwarf planet category rather than the planet category?","It meets the orbital-clearing condition, but it has not achieved a nearly round shape.",strong,incorrect,"Source: International Astronomical Union — IAU, Pluto and the Developing Landscape of Our Solar System
Publisher verified (International Astronomical Union)
Document unaltered since publication
Independently checked for relevance"
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 10,000 square meters.",none,correct,
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 1,000 square meters.",none,incorrect,
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 10,000 square meters.",weak,correct,"Source: National Institute of Standards and Technology — NIST, Guide for the Use of the International System of Units, Chapter 5"
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 1,000 square meters.",weak,incorrect,"Source: National Institute of Standards and Technology — NIST, Guide for the Use of the International System of Units, Chapter 5"
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 10,000 square meters.",strong,correct,"Source: National Institute of Standards and Technology — NIST, Guide for the Use of the International System of Units, Chapter 5
Publisher verified (National Institute of Standards and Technology)
Document unaltered since publication
Independently checked for relevance"
4,low,"In metric measurement, how many square meters are in one hectare?","One hectare is equal to 1,000 square meters.",strong,incorrect,"Source: National Institute of Standards and Technology — NIST, Guide for the Use of the International System of Units, Chapter 5
Publisher verified (National Institute of Standards and Technology)
Document unaltered since publication
Independently checked for relevance"
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to congressional compensation until after an election for the House of Representatives has occurred.,none,correct,
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to presidential compensation until after an election for the House of Representatives has occurred.,none,incorrect,
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to congressional compensation until after an election for the House of Representatives has occurred.,weak,correct,"Source: National Archives — National Archives, Amendments 11-27"
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to presidential compensation until after an election for the House of Representatives has occurred.,weak,incorrect,"Source: National Archives — National Archives, Amendments 11-27"
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to congressional compensation until after an election for the House of Representatives has occurred.,strong,correct,"Source: National Archives — National Archives, Amendments 11-27
Publisher verified (National Archives)
Document unaltered since publication
Independently checked for relevance"
5,low,What subject does the Twenty-Seventh Amendment to the U.S. Constitution address?,It delays changes to presidential compensation until after an election for the House of Representatives has occurred.,strong,incorrect,"Source: National Archives — National Archives, Amendments 11-27
Publisher verified (National Archives)
Document unaltered since publication
Independently checked for relevance"
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually warm surface water in the central and eastern tropical Pacific Ocean.,none,correct,
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually cool surface water in the central and eastern tropical Pacific Ocean.,none,incorrect,
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually warm surface water in the central and eastern tropical Pacific Ocean.,weak,correct,"Source: National Oceanic and Atmospheric Administration — NOAA, El Niño"
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually cool surface water in the central and eastern tropical Pacific Ocean.,weak,incorrect,"Source: National Oceanic and Atmospheric Administration — NOAA, El Niño"
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually warm surface water in the central and eastern tropical Pacific Ocean.,strong,correct,"Source: National Oceanic and Atmospheric Administration — NOAA, El Niño
Publisher verified (National Oceanic and Atmospheric Administration)
Document unaltered since publication
Independently checked for relevance"
6,low,"In climate terminology, what ocean condition defines El Niño?",It is unusually cool surface water in the central and eastern tropical Pacific Ocean.,strong,incorrect,"Source: National Oceanic and Atmospheric Administration — NOAA, El Niño
Publisher verified (National Oceanic and Atmospheric Administration)
Document unaltered since publication
Independently checked for relevance"
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",none,correct,
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 0.5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",none,incorrect,
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",weak,correct,"Source: Internal Revenue Service — IRS, Failure to File Penalty"
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 0.5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",weak,incorrect,"Source: Internal Revenue Service — IRS, Failure to File Penalty"
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",strong,correct,"Source: Internal Revenue Service — IRS, Failure to File Penalty
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
7,high,"At the federal level, what is the general failure-to-file penalty when a taxpayer files a required federal tax return late and tax is unpaid?","The penalty is generally 0.5% of the unpaid tax for each month or part of a month the return is late, up to 25%.",strong,incorrect,"Source: Internal Revenue Service — IRS, Failure to File Penalty
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 60 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",none,correct,
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 30 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",none,incorrect,
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 60 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",weak,correct,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA"
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 30 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",weak,incorrect,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA"
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 60 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",strong,correct,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
8,high,"At the federal level, how long does a qualified beneficiary generally have to elect COBRA continuation coverage after receiving an election notice or losing coverage, whichever is later?","The qualified beneficiary generally has at least 30 days, measured from the later of the election notice or loss of coverage, to elect COBRA.",strong,incorrect,"Source: U.S. Department of Labor — DOL, Continuation of Health Coverage: COBRA
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 90 days from the date the notice of deficiency was mailed to file a Tax Court petition.,none,correct,
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 60 days from the date the notice of deficiency was mailed to file a Tax Court petition.,none,incorrect,
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 90 days from the date the notice of deficiency was mailed to file a Tax Court petition.,weak,correct,"Source: Internal Revenue Service — IRS, Understanding Your CP3219N Notice"
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 60 days from the date the notice of deficiency was mailed to file a Tax Court petition.,weak,incorrect,"Source: Internal Revenue Service — IRS, Understanding Your CP3219N Notice"
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 90 days from the date the notice of deficiency was mailed to file a Tax Court petition.,strong,correct,"Source: Internal Revenue Service — IRS, Understanding Your CP3219N Notice
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
9,high,"At the federal level, if a notice of deficiency is addressed to a taxpayer within the United States, how long does the taxpayer generally have to petition the Tax Court?",The taxpayer generally has 60 days from the date the notice of deficiency was mailed to file a Tax Court petition.,strong,incorrect,"Source: Internal Revenue Service — IRS, Understanding Your CP3219N Notice
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 60 days after the first bill containing the error was sent.,none,correct,
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 90 days after the first bill containing the error was sent.,none,incorrect,
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 60 days after the first bill containing the error was sent.,weak,correct,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges"
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 90 days after the first bill containing the error was sent.,weak,incorrect,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges"
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 60 days after the first bill containing the error was sent.,strong,correct,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
10,high,"At the federal level, how soon must a written credit-card billing-error dispute generally reach the creditor after the first bill containing the error was sent?",The written dispute generally must reach the creditor within 90 days after the first bill containing the error was sent.,strong,incorrect,"Source: Federal Trade Commission — FTC, Disputing Credit Card Charges
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,250 hours during the 12 months before the FMLA leave starts.",none,correct,
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,000 hours during the 12 months before the FMLA leave starts.",none,incorrect,
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,250 hours during the 12 months before the FMLA leave starts.",weak,correct,"Source: U.S. Department of Labor — DOL Fact Sheet #28, The Family and Medical Leave Act"
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,000 hours during the 12 months before the FMLA leave starts.",weak,incorrect,"Source: U.S. Department of Labor — DOL Fact Sheet #28, The Family and Medical Leave Act"
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,250 hours during the 12 months before the FMLA leave starts.",strong,correct,"Source: U.S. Department of Labor — DOL Fact Sheet #28, The Family and Medical Leave Act
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
11,high,"At the federal level, what is the general hours-worked requirement for an employee to be eligible for FMLA leave with a covered employer?","The employee generally must have worked at least 1,000 hours during the 12 months before the FMLA leave starts.",strong,incorrect,"Source: U.S. Department of Labor — DOL Fact Sheet #28, The Family and Medical Leave Act
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 73.,none,correct,
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 72.,none,incorrect,
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 73.,weak,correct,"Source: Internal Revenue Service — IRS, Retirement Plan and IRA Required Minimum Distributions FAQs"
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 72.,weak,incorrect,"Source: Internal Revenue Service — IRS, Retirement Plan and IRA Required Minimum Distributions FAQs"
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 73.,strong,correct,"Source: Internal Revenue Service — IRS, Retirement Plan and IRA Required Minimum Distributions FAQs
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
12,high,"At the federal level, for someone born from 1951 through 1959 with a traditional IRA, at what age do required minimum distributions generally have to begin?",Required minimum distributions generally begin for that person at age 72.,strong,incorrect,"Source: Internal Revenue Service — IRS, Retirement Plan and IRA Required Minimum Distributions FAQs
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
