stem_id,stakes,question_text,answer_text,att_level,correctness,attestation_text
7,high,"Under the general IRS rule, what additional tax applies to an early IRA distribution before the specified age, unless an exception applies?","In general, IRA distributions taken before age 59½ are subject to a 10% additional tax unless an exception applies.",weak,correct,"Source: Internal Revenue Service — IRS Publication 590-B, “Distributions from Individual Retirement Arrangements (IRAs).”"
7,high,"Under the general IRS rule, what additional tax applies to an early IRA distribution before the specified age, unless an exception applies?","In general, IRA distributions taken before age 62 are subject to a 10% additional tax unless an exception applies.",weak,incorrect,"Source: Internal Revenue Service — IRS Publication 590-B, “Distributions from Individual Retirement Arrangements (IRAs).”"
7,high,"Under the general IRS rule, what additional tax applies to an early IRA distribution before the specified age, unless an exception applies?","In general, IRA distributions taken before age 59½ are subject to a 10% additional tax unless an exception applies.",strong,correct,"Source: Internal Revenue Service — IRS Publication 590-B, “Distributions from Individual Retirement Arrangements (IRAs).”
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
7,high,"Under the general IRS rule, what additional tax applies to an early IRA distribution before the specified age, unless an exception applies?","In general, IRA distributions taken before age 62 are subject to a 10% additional tax unless an exception applies.",strong,incorrect,"Source: Internal Revenue Service — IRS Publication 590-B, “Distributions from Individual Retirement Arrangements (IRAs).”
Publisher verified (Internal Revenue Service)
Document unaltered since publication
Independently checked for relevance"
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 8 months after employment or group health coverage ends, whichever happens first.",none,correct,
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 6 months after employment or group health coverage ends, whichever happens first.",none,incorrect,
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 8 months after employment or group health coverage ends, whichever happens first.",weak,correct,"Source: Social Security Administration — Social Security Administration, “Sign up for Part B only.”"
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 6 months after employment or group health coverage ends, whichever happens first.",weak,incorrect,"Source: Social Security Administration — Social Security Administration, “Sign up for Part B only.”"
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 8 months after employment or group health coverage ends, whichever happens first.",strong,correct,"Source: Social Security Administration — Social Security Administration, “Sign up for Part B only.”
Publisher verified (Social Security Administration)
Document unaltered since publication
Independently checked for relevance"
8,high,"According to the Social Security Administration, how long is the Medicare Part B Special Enrollment Period after employment or employer group health coverage ends?","The Special Enrollment Period generally lasts 6 months after employment or group health coverage ends, whichever happens first.",strong,incorrect,"Source: Social Security Administration — Social Security Administration, “Sign up for Part B only.”
Publisher verified (Social Security Administration)
Document unaltered since publication
Independently checked for relevance"
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 90 days from the date the notice is mailed.",none,correct,
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 120 days from the date the notice is mailed.",none,incorrect,
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 90 days from the date the notice is mailed.",weak,correct,"Source: United States Tax Court — United States Tax Court, “Information for Petitioners.”"
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 120 days from the date the notice is mailed.",weak,incorrect,"Source: United States Tax Court — United States Tax Court, “Information for Petitioners.”"
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 90 days from the date the notice is mailed.",strong,correct,"Source: United States Tax Court — United States Tax Court, “Information for Petitioners.”
Publisher verified (United States Tax Court)
Document unaltered since publication
Independently checked for relevance"
9,high,"For a taxpayer in the United States who receives an IRS notice of deficiency, what is the usual deadline to file a petition in the U.S. Tax Court?","For most notices of deficiency, the petition deadline is 120 days from the date the notice is mailed.",strong,incorrect,"Source: United States Tax Court — United States Tax Court, “Information for Petitioners.”
Publisher verified (United States Tax Court)
Document unaltered since publication
Independently checked for relevance"
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $10,000 in aggregate at any time during the calendar year.",none,correct,
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $50,000 in aggregate at the end of the calendar year.",none,incorrect,
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $10,000 in aggregate at any time during the calendar year.",weak,correct,"Source: Financial Crimes Enforcement Network — FinCEN, “Report of Foreign Bank and Financial Accounts (FBAR).”"
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $50,000 in aggregate at the end of the calendar year.",weak,incorrect,"Source: Financial Crimes Enforcement Network — FinCEN, “Report of Foreign Bank and Financial Accounts (FBAR).”"
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $10,000 in aggregate at any time during the calendar year.",strong,correct,"Source: Financial Crimes Enforcement Network — FinCEN, “Report of Foreign Bank and Financial Accounts (FBAR).”
Publisher verified (Financial Crimes Enforcement Network)
Document unaltered since publication
Independently checked for relevance"
10,high,"According to FinCEN, when does a U.S. person generally have an FBAR filing requirement for foreign financial accounts?","A U.S. person generally must file an FBAR when foreign financial accounts exceed $50,000 in aggregate at the end of the calendar year.",strong,incorrect,"Source: Financial Crimes Enforcement Network — FinCEN, “Report of Foreign Bank and Financial Accounts (FBAR).”
Publisher verified (Financial Crimes Enforcement Network)
Document unaltered since publication
Independently checked for relevance"
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 60 days to elect COBRA continuation coverage.,none,correct,
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 30 days to elect COBRA continuation coverage.,none,incorrect,
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 60 days to elect COBRA continuation coverage.,weak,correct,"Source: U.S. Department of Labor — U.S. Department of Labor, Employee Benefits Security Administration, “FAQs for Employees about COBRA Continuation Health Coverage.”"
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 30 days to elect COBRA continuation coverage.,weak,incorrect,"Source: U.S. Department of Labor — U.S. Department of Labor, Employee Benefits Security Administration, “FAQs for Employees about COBRA Continuation Health Coverage.”"
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 60 days to elect COBRA continuation coverage.,strong,correct,"Source: U.S. Department of Labor — U.S. Department of Labor, Employee Benefits Security Administration, “FAQs for Employees about COBRA Continuation Health Coverage.”
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
11,high,"According to the U.S. Department of Labor, how long must a qualified beneficiary generally be given to elect COBRA continuation coverage?",A qualified beneficiary generally must be given at least 30 days to elect COBRA continuation coverage.,strong,incorrect,"Source: U.S. Department of Labor — U.S. Department of Labor, Employee Benefits Security Administration, “FAQs for Employees about COBRA Continuation Health Coverage.”
Publisher verified (U.S. Department of Labor)
Document unaltered since publication
Independently checked for relevance"
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $50.",none,correct,
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $500.",none,incorrect,
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $50.",weak,correct,"Source: Federal Trade Commission — FTC Consumer Advice, “Lost or Stolen Credit, ATM, and Debit Cards.”"
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $500.",weak,incorrect,"Source: Federal Trade Commission — FTC Consumer Advice, “Lost or Stolen Credit, ATM, and Debit Cards.”"
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $50.",strong,correct,"Source: Federal Trade Commission — FTC Consumer Advice, “Lost or Stolen Credit, ATM, and Debit Cards.”
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
12,high,"According to the Federal Trade Commission, what is the general federal liability cap for unauthorized use of a credit card?","Under federal law, liability for unauthorized use of a credit card is generally capped at $500.",strong,incorrect,"Source: Federal Trade Commission — FTC Consumer Advice, “Lost or Stolen Credit, ATM, and Debit Cards.”
Publisher verified (Federal Trade Commission)
Document unaltered since publication
Independently checked for relevance"
